,generations,pdead,pneutral,punhappy,phappy
99,440.0,0.4236273332214666,0.2079486933597305,0.21991953401564474,0.14850443940315816
100,950.0,0.3794269741688916,0.23570305829059474,0.2633752494521761,0.12149471808833759
101,1895.0,0.35193901822934004,0.23789326519151202,0.2882223563309009,0.12194536024824712
102,50005.0,0.2736548293108071,0.24215054768883942,0.2988499204561291,0.1853447025442244
103,50005.0,0.32474221043208273,0.21656321134498424,0.24641901971087124,0.2122755585120618
104,495.0,0.4467008104278244,0.11066421308859445,0.1607653698693677,0.28186960661421345
105,865.0,0.36377154884533625,0.25483773977117297,0.2237655103245063,0.1576252010589845
106,200.0,0.4756050834115133,0.17883203539964745,0.21169186265887519,0.13387101852996403
107,50005.0,0.29603624776271775,0.19421780012340706,0.2303774144617032,0.27936853765217196
108,50005.0,0.27069718952723254,0.23780740365777625,0.29432960935377006,0.1971657974612211
109,50005.0,0.2524533978376171,0.26438067431763224,0.2737862593810402,0.20937966846371048
110,420.0,0.4378087597022815,0.16515932968086142,0.2656756860134535,0.13135622460340352
111,105.0,0.5203415890277392,0.21959384855800296,0.10747732635445467,0.15258723605980323
112,485.0,0.4446992375735149,0.12602400150486334,0.23968425435232693,0.18959250656929483
113,135.0,0.557415147209145,0.1092044047246217,0.10768915295448436,0.22569129511174893
114,50005.0,0.2816084532977301,0.22641825058421544,0.2316761533072018,0.2602971428108527
115,170.0,0.48963430185519674,0.2134163809052489,0.18108944543341096,0.11585987180614346
116,545.0,0.39062330103096765,0.2176739936017454,0.23367893584774585,0.15802376951954106
117,185.0,0.43833194676071496,0.2752671902716401,0.1596683252115309,0.12673253775611407
118,50005.0,0.3237599354830816,0.10778843656206223,0.2799308926834557,0.28852073527140054
119,560.0,0.3882948927207176,0.20966173879629466,0.1036560270748115,0.29838734140817624
120,400.0,0.3873186887802684,0.2868112504210402,0.1746473402035366,0.1512227205951548
121,235.0,0.46075234406523347,0.15567286200466895,0.1845963050489607,0.1989784888811369
122,265.0,0.485339724796797,0.10962852596854433,0.23146875111487866,0.17356299811978
123,18100.0,0.33682046162261925,0.27707812708173873,0.18845298895751472,0.1976484223381273
124,50005.0,0.35968698366245855,0.1303465967088277,0.23434570424022536,0.2756207153884884
125,50005.0,0.3728341070572663,0.15566195620999326,0.19333839302504546,0.278165543707695
126,285.0,0.4389990113831097,0.20838962109197112,0.1847045141188487,0.16790685340607042
127,50005.0,0.29936216391769976,0.18565622654136182,0.2748769445414617,0.24010466499947672
128,3790.0,0.38423627394805693,0.15061987770634738,0.25943789214208945,0.2057059562035063
129,50005.0,0.3524361956806483,0.12284066913992431,0.2619537434219506,0.2627693917574768
130,50005.0,0.23884626537652554,0.2749015777076707,0.2191905959942898,0.26706156092151395
131,50005.0,0.29917647880657494,0.2901296291149552,0.298159098999003,0.11253479307946686
132,335.0,0.4374849398559215,0.22628557708215596,0.15434557284422262,0.18188391021769987
133,1450.0,0.3342624974193793,0.2919657145610349,0.11326550205470087,0.260506285964885
134,375.0,0.4449274779414987,0.12288050344045663,0.22003281281458717,0.21215920580345748
135,50005.0,0.28994290752282004,0.2997883673638869,0.22935048321334733,0.18091824189994565
136,320.0,0.49451069175953377,0.1624916674630875,0.18762520083020556,0.15537243994717317
137,50005.0,0.3390954898624292,0.1260447502120346,0.2631548782643408,0.27170488166119533
138,225.0,0.4688120115897405,0.18964120959571606,0.18002417442282992,0.1615226043917135
139,315.0,0.42681627727462335,0.254182960820595,0.17963149682902796,0.13936926507575367
140,280.0,0.47502579823250446,0.14987803390051288,0.177290774070385,0.19780539379659767
141,80.0,0.6212988246512663,0.10454733982101859,0.15755939970387653,0.11659443582383865
142,50005.0,0.2689868087765852,0.23543063123753935,0.21968518856992242,0.27589737141595305
143,50005.0,0.32123407530703996,0.21794425359805064,0.19634774581257153,0.2644739252823378
144,50005.0,0.1648367173815376,0.2654871462012597,0.2742884525880118,0.2953876838291909
145,920.0,0.3682335409304096,0.20841992133141907,0.28888294485630295,0.13446359288186843
146,110.0,0.5877425043488935,0.12709576863329436,0.11347523544439182,0.17168649157342036
147,1260.0,0.3909253187997712,0.14729254808298092,0.24736548799831573,0.21441664511893205
148,50005.0,0.2942906151298048,0.2790982151819642,0.18756698430485175,0.23904418538337927
149,305.0,0.4165812152698084,0.2723761773621147,0.1218319847692206,0.1892106225988563
150,1445.0,0.37207234349298735,0.19542411718127517,0.13315958314468088,0.2993439561810565
151,400.0,0.40069191322534015,0.21545326549852695,0.2708369727173746,0.11301784855875828
152,4440.0,0.37300790954673657,0.16650825704332936,0.18446261879329207,0.276021214616642
153,50005.0,0.3073795175192858,0.14427063936015033,0.2945317055945596,0.25381813752600424
154,320.0,0.437559247665088,0.14815582379230047,0.2512349029927661,0.16305002554984546
155,300.0,0.46213099926393486,0.11264420733524948,0.22875363500261606,0.19647115839819956
156,50005.0,0.2875269695718945,0.19515032518242204,0.26442601216125505,0.2528966930844284
157,1650.0,0.38138073255492166,0.16914960319385813,0.1838140620079316,0.26565560224328855
158,50005.0,0.34606724320856075,0.23228593734000774,0.2546529793208604,0.16699384013057106
159,440.0,0.3876377580982595,0.2859516038210247,0.12564301978951503,0.2007676182912007
160,185.0,0.4766923017493,0.13531493834758243,0.11788628934509698,0.2701064705580206
161,420.0,0.45438648201768883,0.10657840945371373,0.20057485111531234,0.23846025741328505
162,130.0,0.5066367282485194,0.1895599797414539,0.12214245900227856,0.18166083300774816
163,110.0,0.5847993944727634,0.11063166322293116,0.17630449682754748,0.12826444547675803
164,320.0,0.43497513977341185,0.17827550204196232,0.13304648374356368,0.2537028744410622
165,690.0,0.38187707152386563,0.24976075741097917,0.1505781252117812,0.21778404585337394
166,280.0,0.4480899440440608,0.15473326360881579,0.2735370264274025,0.12363976591972095
167,165.0,0.5024837203413586,0.16252924660480328,0.2092865635309198,0.12570046952291833
168,2715.0,0.35716272860006837,0.21628970023235483,0.2591741164783052,0.16737345468927162
169,310.0,0.44884949721826617,0.13983868056100804,0.2923055115022055,0.11900631071852026
170,230.0,0.447411150379565,0.2644122556998654,0.11593026050395894,0.17224633341661064
171,50005.0,0.31246943138358185,0.2648473607425952,0.2848498633719344,0.1378333445018885
172,140.0,0.5278737824544507,0.16204203227342032,0.1496091507209582,0.1604750345511707
173,355.0,0.44977657548554917,0.1329605729886701,0.15752124523969122,0.25974160628608955
174,500.0,0.38944571230039804,0.2185181273636696,0.16027427749252893,0.2317618828434035
175,310.0,0.4479059189751896,0.14437122222949933,0.22380398414758035,0.18391887464773068
176,250.0,0.44647102238629377,0.17205471748924117,0.2406671648923416,0.14080709523212342
177,50005.0,0.19570444317479485,0.2972551062332397,0.2793896598447489,0.22765079074721664
178,695.0,0.41680299155163514,0.13006271828376859,0.21391561039228957,0.23921867977230674
179,50005.0,0.21496394523310902,0.2664547465858703,0.23871367708140467,0.279867631099616
180,270.0,0.47876657470445105,0.10943578943342609,0.2526106187504428,0.1591870171116801
181,50005.0,0.25046815466168526,0.26688114533270274,0.20810219305352584,0.27454850695208616
182,185.0,0.4620750600041982,0.17760488790741238,0.11377402631070564,0.2465460257776838
183,140.0,0.5330403743708649,0.20018596732281213,0.1608855672356943,0.10588809107062858
184,815.0,0.3777820186490424,0.20064637463423973,0.28334119502979693,0.138230411686921
185,130.0,0.5245694567011294,0.16998614377021565,0.1953766230031223,0.11006777652553268
186,50005.0,0.2603230502282585,0.16201462721333132,0.28506787896749597,0.29259444359091424
187,50005.0,0.21902439651921346,0.27951066138242986,0.2531935377126284,0.24827140438572826
188,50005.0,0.317140832372394,0.2091488771246613,0.25028680140404636,0.2234234890988984
189,240.0,0.4597341876833809,0.23580320236803964,0.11539680621605371,0.18906580373252574
190,50005.0,0.3012811812682348,0.29017838136968443,0.24018137435888323,0.16835906300319764
191,50005.0,0.22652654127498484,0.27892325223070447,0.26521129103063545,0.2293389154636753
192,50005.0,0.25586437806043616,0.2531212814992957,0.19687500433634605,0.2941393361039221
193,50005.0,0.23333583183539797,0.21220987136672703,0.26520463035699715,0.2892496664408779
194,245.0,0.43991708166966825,0.23755442475526126,0.14947132950451442,0.17305716407055602
195,350.0,0.40234809863179044,0.2888256582970188,0.1427831259283865,0.16604311714280434
196,50005.0,0.2299717144634622,0.2361997428783711,0.28963132104599426,0.24419722161217253
197,50005.0,0.3208403568687688,0.2665776286808742,0.2765678338783598,0.13601418057199727
198,900.0,0.39636966246812433,0.14189191661408287,0.27363289725798673,0.1881055236598061
199,345.0,0.47099789156074756,0.2284946513017886,0.1773388809904462,0.1231685761470177
200,715.0,0.3913717978821646,0.2762379560927458,0.22174654050797155,0.11064370551711805
201,39620.0,0.32972865875588475,0.28067745383391385,0.23232941242269334,0.157264474987508
202,645.0,0.36662579214004143,0.29625658235815566,0.11243887673156612,0.2246787487702368
203,355.0,0.43181770309017875,0.16181517965981135,0.2149368459606906,0.19143027128931933
204,670.0,0.3577609014032843,0.27649392868695866,0.1389776200306919,0.2267675498790651
205,190.0,0.5006606874731866,0.11100282039198689,0.16406230649239373,0.22427418564243282
206,510.0,0.43100218977901494,0.18587917540524979,0.21897543756253474,0.16414319725320053
207,110.0,0.6321123499522856,0.12499180662625319,0.11671037726293741,0.12618546615852375
208,11920.0,0.36604648659184535,0.1808530107630559,0.1842235693612288,0.26887693328386997
209,50005.0,0.29023782318032276,0.13458213022156085,0.2876043839573881,0.2875756626407283
210,260.0,0.4991285157888412,0.10344984745281034,0.1616693934768195,0.235752243281529
211,50005.0,0.2885900405199867,0.23061920143334708,0.2214572775634181,0.2593334804832481
212,41840.0,0.3381366483488968,0.2499779447340949,0.1489027547204997,0.2629826521965086
213,95.0,0.6214048103146753,0.11584158966117719,0.1324524834667284,0.1303011165574191
214,125.0,0.6154620026493365,0.14037188576628296,0.12344550128387405,0.12072061030050647
215,195.0,0.4396833797273547,0.19242909671246333,0.10861083051278525,0.25927669304739676
216,205.0,0.4121259142794108,0.29561787971722386,0.17603364912558533,0.11622255687777999
217,50005.0,0.3280993002027448,0.25276707575393165,0.2625337628946802,0.15659986114864338
218,1765.0,0.3652196450117471,0.2281062563540545,0.23944142533689253,0.16723267329730584
219,15200.0,0.3489552106931929,0.23604969911003856,0.17721289492734787,0.23778219526942065
220,400.0,0.4108667435094462,0.20721371144653264,0.16082138479698854,0.22109816024703266
221,50005.0,0.204479352024182,0.2842460117115079,0.28082230141524966,0.23045233484906044
222,365.0,0.42169453963609815,0.2242143045783203,0.23970927525399596,0.11438188053158563
223,115.0,0.5633480619259401,0.11296601056079957,0.1884601140939941,0.13522581341926623
224,175.0,0.5116833178487552,0.17763454904671822,0.15929360288608302,0.15138853021844362
225,50005.0,0.26776840769421106,0.21134265696226906,0.23840318107620587,0.2824857542673141
226,50005.0,0.315072681973825,0.2928504989837961,0.2559716622958159,0.13610515674656293
227,1510.0,0.3471108766307677,0.24087799725107742,0.11868110702110957,0.29333001909704537
228,50005.0,0.2716501754186491,0.23167763717686743,0.2922420098875842,0.20443017751689935
229,50005.0,0.2956170461428299,0.29982094714594254,0.2985588586088756,0.1060031481023519
230,50005.0,0.3164860802233219,0.14313432646414145,0.2826080226306534,0.2577715706818833
231,275.0,0.45063319394597645,0.13872798459233865,0.11534656868716933,0.2952922527745156
232,280.0,0.4204792103928613,0.2807848400817433,0.16889800854956255,0.12983794097583287
233,315.0,0.45359768280752755,0.19040885370187172,0.19055757084598868,0.16543589264461206
234,330.0,0.45622513949932664,0.1321682454960464,0.2937657977999306,0.11784081720469637
235,175.0,0.49494260912183796,0.20983105843409156,0.10113926978664273,0.19408706265742778
236,50005.0,0.2940727190599607,0.2887615727853222,0.15108406999703025,0.2660816381576868
237,50005.0,0.3067744237785692,0.24356325415351887,0.29254371086053244,0.1571186112073795
238,50005.0,0.3891411077529635,0.10601489193694845,0.24271642061344817,0.26212757969663986
239,50005.0,0.296863894659148,0.20705191245362986,0.2248956372171994,0.27118855567002276
240,50005.0,0.2837036298506712,0.2921278308139278,0.20198570497861257,0.22218283435678837
241,235.0,0.41865267374011017,0.2558256626718026,0.11072757131254923,0.21479409227553792
242,100.0,0.6059423882633538,0.13567162181520429,0.15717062648793842,0.10121536343350349
243,350.0,0.41370930145732876,0.21868065196662578,0.10027699099259169,0.2673330555834538
244,50005.0,0.3044805100046307,0.1860784727864327,0.23893430247542893,0.2705067147335076
245,515.0,0.4242839779071158,0.10777556041369314,0.29580519035144426,0.1721352713277468
246,290.0,0.4633465030464994,0.13319880613413906,0.1917912873904546,0.21166340342890705
247,2265.0,0.3625459631426987,0.20677965616079952,0.16428832404107688,0.2663860566554249
248,50005.0,0.28047224707354235,0.20310649036756778,0.268722595676989,0.24769866688190095
249,50005.0,0.35862778780898985,0.18946689545672346,0.17867908495015472,0.27322623178413197
250,330.0,0.46516396608313015,0.13175385113360233,0.12637160969950645,0.276710573083761
251,50005.0,0.31843291665807616,0.27748955271887565,0.21904098165729502,0.18503654896575317
252,1180.0,0.35914962922102445,0.26230825363778054,0.18374279145981548,0.19479932568137953
253,50005.0,0.16443712194064908,0.24850575197492517,0.28798372833785757,0.29907339774656816
254,50005.0,0.3652863752287112,0.16991759360996844,0.23998428123753773,0.22481174992378258
255,50005.0,0.18560291987097655,0.2639223268032184,0.2778779090631709,0.2725968442626341
256,75.0,0.6411863566086893,0.10996320803881171,0.1186992457836879,0.1301511895688111
257,50005.0,0.3086703592196769,0.19779443556980467,0.2641813856395451,0.22935381957097337
258,50005.0,0.2034592456774822,0.23734054929950998,0.27890229288133894,0.2802979121416689
259,500.0,0.4247735355791611,0.15265181746575746,0.26197082898671525,0.16060381796836615
260,50005.0,0.27255057726109566,0.27721855821851055,0.17312755988735629,0.27710330463303745
261,160.0,0.5306078682949915,0.1583197146379158,0.14720566357059517,0.16386675349649749
262,50005.0,0.32030454749475323,0.168399029511324,0.24505790021247878,0.266238522781444
263,50005.0,0.13454628789447243,0.2946618851071332,0.29541564051535363,0.27537618648304074
264,425.0,0.4308599872571325,0.17681438059114055,0.12982773496728922,0.2624978971844377
265,195.0,0.5021446144842623,0.11844124573023199,0.1761520665186681,0.20326207326683765
266,1355.0,0.35529539806627464,0.24270643790616186,0.23791058378947058,0.1640875802380929
267,405.0,0.39577140665161714,0.24374742930936205,0.12110068059158488,0.23938048344743584
268,170.0,0.5284383279388525,0.13507905352146155,0.15780154590998588,0.17868107262970007
269,50005.0,0.32578952915395043,0.16868139271914934,0.2648691628275939,0.24065991529930633
270,220.0,0.5034301245344053,0.11074642786358813,0.18182174280045338,0.2040017048015532
271,180.0,0.4640706690016464,0.23284072040381648,0.11643942288024843,0.1866491877142887
272,280.0,0.4520627828295696,0.16074676571352065,0.13755392289112228,0.24963652856578755
273,145.0,0.5290726913944778,0.19384557115229537,0.12253637646112925,0.1545453609920976
274,50005.0,0.30762113046252915,0.2448238583718838,0.16935421309398552,0.2782007980716016
275,185.0,0.5426414013123659,0.14015788111924724,0.1710243876512477,0.1461763299171391
276,105.0,0.5797551791801525,0.10247884663638251,0.19429096964939715,0.12347500453406775
277,50005.0,0.1782317292519373,0.22672644204549117,0.29543000713222867,0.2996118215703429
278,300.0,0.4456681750193985,0.2050280497851758,0.17260673715563646,0.17669703803978928
279,315.0,0.4449284739136803,0.2548465816868172,0.17084107814297095,0.12938386625653153
280,50005.0,0.3411085906872581,0.2348728838990348,0.14650268121886728,0.2775158441948399
281,1025.0,0.3568274530879493,0.2380281553784249,0.2787642784680183,0.12638011306560745
282,250.0,0.4722924658896114,0.11222894405349333,0.1803676487315589,0.23511094132533641
283,1030.0,0.3880434162388844,0.1862889554920215,0.16243255285138253,0.26323507541771163
284,50005.0,0.266603669272206,0.299432708502099,0.22209862213933984,0.21186500008635506
285,195.0,0.4633142984002969,0.1740866429792506,0.15716423032084148,0.20543482829961102
286,250.0,0.4620243032906327,0.15941827485738125,0.21250192608286944,0.1660554957691166
287,50005.0,0.2941515829179777,0.21542958162634873,0.2701838766552511,0.2202349588004224
288,905.0,0.3891102550495096,0.21684443709655576,0.17250659484370023,0.22153871301023442
289,1435.0,0.38512212539063595,0.16886251079547893,0.26806501088493384,0.17795035292895128
290,50005.0,0.32649921418035555,0.20275837547630476,0.22292252502818044,0.24781988531515928
291,50005.0,0.239409019399905,0.22057423325654954,0.2649451621230579,0.2750715852204876
292,155.0,0.5292426675633328,0.10952665773106539,0.1536815140357219,0.20754916066987983
293,180.0,0.538000139797389,0.12999833431086355,0.20952093042188488,0.12248059546986259
294,50005.0,0.2976991698483493,0.21363795049260756,0.2874628518005623,0.20120002785848085
295,275.0,0.46061909946834023,0.15448350206716036,0.1943852164284786,0.19051218203602083
296,170.0,0.5413658041603597,0.12860287253377112,0.19039867448113912,0.13963264882473006
297,130.0,0.49687048900819997,0.16773013230598355,0.22787835078214644,0.10752102790366998
298,330.0,0.46018230024327855,0.11154555224439669,0.20387931100276155,0.2243928365095632
299,320.0,0.43455551567969497,0.21799226924352905,0.2169964215300398,0.13045579354673625
300,570.0,0.4377235253995315,0.10945612518053238,0.2849715854381093,0.16784876398182683
301,50005.0,0.2328002664497053,0.20816146497919757,0.2786877922312476,0.28035047633984944
302,270.0,0.47274763527509756,0.15096289320174097,0.20147853463403415,0.17481093688912727
303,5605.0,0.3334630411976539,0.26611789093606497,0.2605109409766603,0.13990812688962082
304,985.0,0.3882695875710561,0.15382068301393648,0.16925144714289772,0.28865828227210966
305,350.0,0.42139906569083707,0.18892670605967055,0.19980262445596375,0.1898716037935287
306,500.0,0.38522561388646903,0.2447078546225147,0.11506340763699628,0.25500312385401996
307,50005.0,0.26620908002146104,0.2859754975134233,0.17012630626451142,0.2776891162006042
308,1940.0,0.39988276835408687,0.10617279547684091,0.2857720721341683,0.20817236403490388
309,8780.0,0.36451018587411754,0.189050093550572,0.2602850103647921,0.18615471021051833
310,26190.0,0.34788314029448775,0.218907550651071,0.1418854508839255,0.29132385817051576
311,220.0,0.45682453495055797,0.18310718993926484,0.1440243600787576,0.21604391503141956
312,555.0,0.39907396628451863,0.2288980529273498,0.22179021657460207,0.15023776421352947
313,785.0,0.35928072318424586,0.2765036291112779,0.16004678763429786,0.20416886007017832
314,235.0,0.470523094221475,0.21574817070670727,0.14977823744883909,0.1639504976229786
315,220.0,0.46234783562820403,0.2355898105366597,0.11183068640153032,0.19023166743360592
316,125.0,0.5744593279445072,0.2063399970505299,0.11679960113629109,0.10240107386867177
317,135.0,0.49298009502630236,0.19185945946583444,0.18389898870021135,0.13126145680765183
318,175.0,0.5123383725592446,0.18041518238483173,0.10789310936009706,0.19935333569582658
319,170.0,0.4904762503399773,0.23483445205479794,0.17453926354056942,0.10015003406465527
320,220.0,0.47504376535262893,0.13408402667536948,0.17698977031160384,0.21388243766039777
321,50005.0,0.3716333499214787,0.1586564511575449,0.2162885888021152,0.2534216101188612
322,1090.0,0.3812534647787933,0.20244968133699381,0.16250115107006968,0.2537957028141432
323,135.0,0.5026957999655541,0.15684201163939096,0.18404261025428686,0.15641957814076807
324,50005.0,0.21273102163880742,0.1952378621709447,0.2975643587778068,0.2944667574124411
325,50005.0,0.15760011115770145,0.2846052898430571,0.2731959213626395,0.28459867763660196
326,1080.0,0.3839268775761637,0.22226444523194672,0.2366003695816883,0.1572083076102012
327,340.0,0.4369140089812613,0.19335336877647247,0.14724414804741293,0.2224884741948533
328,2715.0,0.3571148661653586,0.2185383229321399,0.16736734620479393,0.2569794646977076
